1,-0.47973,3.2172,-7.2427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.82096,-0.49122,5.2653,-3.9819,1.6187,-11.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.82917,-0.49187,5.2645,-3.9648,1.607,-11.064,3.2087,-7.2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.82912,-0.52158,1.607,-11.064,7.5674,-1.8253,3.2112,-7.208,5.1888,-4.0052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.82772,-0.52262,5.2355,-3.9021,3.6033,-5.2517,1.6072,-11.064,7.5935,-1.8058,3.173,-7.2311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.81169,-0.52262,5.2351,-3.9006,3.1766,-7.1208,1.5984,-11.077,3.6205,-5.1858,1.7664,-8.3254,7.5935,-1.8058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.77756,-0.52255,1.5403,-11.154,0.85391,-10.345,5.2336,-3.8945,2.0257,-8.0388,3.7036,-5.0865,3.1771,-7.0723,7.591,-1.807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.78503,-0.52257,0.8507,-9.6695,2.2655,-7.8149,7.5998,-1.8006,1.5844,-11.114,4.4802,-4.3418,3.1444,-7.034,3.2964,-5.442,5.1976,-3.7443,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.71907,-0.52202,5.21,-3.7846,2.9417,-7.3168,2.9025,-6.7083,1.5151,-8.5197,1.4408,-11.251,3.2808,-5.3695,4.3246,-4.4176,1.1439,-10.69,7.5918,-1.8064,0,0,0,0,0,0,0,0,0,0,0,0
0.73676,-0.52239,1.1416,-8.8614,5.2096,-3.7838,3.3179,-5.2623,0.98861,-10.594,2.6683,-6.2496,2.1945,-7.7577,3.0866,-7.1027,1.4972,-11.206,4.3267,-4.4007,7.5925,-1.8059,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
