0.64321,-3.0987e-009,1.8389,-11.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.60312,0,1.8148,-11.139,1.4726,-6.7941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.58365,-2.6541e-009,1.4619,-6.7832,1.8001,-11.153,0.4886,-10.501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.58338,-1.1329e-008,0.42696,-10.636,1.7997,-11.152,1.1915,-7.017,1.1429,-6.524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.58584,-8.4224e-009,1.7902,-11.154,0.88856,-7.2042,0.57371,-10.847,1.324,-6.6822,-0.05324,-5.5665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.58572,-8.5184e-009,1.7829,-11.157,0.68008,-10.884,0.55753,-6.1718,0.48808,-7.3884,1.1577,-6.737,0.93579,-6.9148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.59369,-1.371e-008,0.68935,-10.968,1.0913,-6.5836,-0.9906,-4.6305,1.1542,-6.9328,0.33924,-7.5007,1.781,-11.152,-0.04553,-5.7204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.57759,-2.1413e-009,0.42747,-7.4385,0.46578,-11.088,0.98822,-6.531,-0.09328,-5.5502,0.6664,-11.354,1.2191,-6.8905,0.042217,-11.132,1.7542,-11.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.59996,-3.6285e-009,-1.1737,-4.4838,0.24974,-7.0427,0.99554,-6.9652,-2.2991,-3.2107,0.97802,-6.5307,0.15493,-7.6748,-0.080855,-5.6669,1.814,-11.14,0.80259,-6.8016,0,0,0,0,0,0,0,0,0,0,0,0
0.5854,-1.0202e-008,0.69326,-6.9376,-2.1429,-3.4226,0.5387,-10.778,-0.38114,-5.4299,0.47699,-6.2488,1.7932,-11.154,-1.2861,-4.4403,0.98083,-6.7883,0.8918,-6.6928,0.58024,-7.2994,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
